time,x,y,psi,u,v,r,throttle_left,throttle_right
0.0,-179.59027330440694,-221.2099066191313,1.1041495163145623,4.039449997347725,0.0518953139798017,-0.004786293715114181,0.038000000000000034,0.18700000000000006
0.04999995231628418,-179.50149338480105,-221.0300552094158,1.103953032268243,4.0353593411541535,0.054517388116730625,-0.004340374270034033,0.038000000000000034,0.18700000000000006
0.09999990463256836,-179.4127686016551,-220.8520738980543,1.1038098465091661,4.033577187875009,0.04548013237405358,-0.004086565509254285,0.038000000000000034,0.18700000000000006
0.14999985694885254,-179.32244817848226,-220.67048460738772,1.103629333701487,4.030360160278122,0.0449775609819031,-0.004062567685885193,0.038000000000000034,0.18799999999999994
0.19999980926513672,-179.23351561697228,-220.49144522513728,1.1034693999641962,4.0297074271403455,0.042890921191661185,-0.004014201326787795,0.038000000000000034,0.18700000000000006
0.2499997615814209,-179.14506439038453,-220.31320717548192,1.1033119585567353,4.02578978079594,0.05426622468786491,-0.003825489267373142,0.038000000000000034,0.18700000000000006
0.2999997138977051,-179.05483273832004,-220.13276939518775,1.1031576116168635,4.023036006068581,0.050039261473450676,-0.0035440992402507475,0.038000000000000034,0.18700000000000006
0.34999966621398926,-178.9650563800959,-219.95271149120248,1.1029646062385865,4.02040457239484,0.04846690510377487,-0.0039979965788577475,0.038000000000000034,0.18600579626141145
0.39999961853027344,-178.87644504224318,-219.7744776168096,1.1027145483643197,4.016581069000645,0.05946510958584441,-0.004448082327891605,0.038000000000000034,0.18700000000000006
0.4499995708465576,-178.78607227717868,-219.59280516719602,1.1024894594191155,4.011312161136875,0.045866613279710665,-0.005177365323378331,0.038000000000000034,0.18700000000000006
0.4999995231628418,-178.69676113622793,-219.41384697948712,1.1021474143936532,4.007004289833541,0.0576394410996037,-0.00619691269896886,0.038000000000000034,0.18600000000000005
0.549999475479126,-178.60784646996444,-219.235742988757,1.1018166236054303,4.001651119890918,0.05391378072410537,-0.007181565436214572,0.038000000000000034,0.18600000000000005
0.5999994277954102,-178.51784540710602,-219.05543590627548,1.1014598159146542,3.9977145840691164,0.053498061660262504,-0.007424080924442967,0.038000000000000034,0.18500000000000005
0.6499993801116943,-178.4289155638531,-218.87719505136613,1.1010915142999704,3.9928462165426346,0.054795321030043,-0.007451552829270085,0.03700078948017668,0.18300157896035335
