time,x,y,psi,u,v,r,throttle_left,throttle_right
0.0,-36.441486978568676,-14.473375849532424,-2.2778142461691626,2.597860817820539,0.08122837358332918,-0.00016404223455719047,0.02200000000000002,0.119
0.04999995231628418,-36.52306378155193,-14.57358121560467,-2.277852966489817,2.6005237504750904,0.07277436612460862,-0.0007359574467432549,0.02200000000000002,0.119
0.09999990463256836,-36.60541661026889,-14.67468515514097,-2.277898049710898,2.601581374022831,0.07418411190888871,-0.001001581710237621,0.02200000000000002,0.12
0.14999985694885254,-36.688104589724276,-14.776210968775406,-2.2779543900160295,2.6042114441900788,0.07236401295485896,-0.0012183496483001706,0.02200000000000002,0.119
0.19999980926513672,-36.76969690936289,-14.876252842316463,-2.2779839594022495,2.605214916980157,0.07353571839410639,-0.0009555038335564674,0.02200000000000002,0.11904295154185021
0.2499997615814209,-36.85254167016036,-14.97808101237997,-2.278061229669651,2.6055977232108978,0.07684575869877164,-0.000987477593735066,0.02200000000000002,0.119
0.2999997138977051,-36.934697672217226,-15.079574546148084,-2.2781931427238735,2.60768534594776,0.07186644809273307,-0.0021545585189806315,0.02200000000000002,0.119
0.34999966621398926,-37.01604135914427,-15.179560232121986,-2.2782098825132673,2.6018511747836017,0.07676919744031929,-0.0015624123432035853,0.02200000000000002,0.11901429043059944
0.39999961853027344,-37.09604437630788,-15.278514896455427,-2.278320146045265,2.6021587359143905,0.08481167170397345,-0.0010289956900811498,0.02200000000000002,0.119
0.4499995708465576,-37.179201239388625,-15.382597342823601,-2.2787773521287034,2.6007053756131926,0.12630857442674084,-0.0039898317412181096,0.02200000000000002,0.119
0.4999995231628418,-37.2587131358593,-15.484238275935338,-2.2796951758220305,2.6031996225008776,0.10335882502707684,-0.013117176883923137,0.02200000000000002,0.119
0.549999475479126,-37.340975472594735,-15.585411817994046,-2.2797687389730523,2.6118766643439466,0.08137180291304688,-0.010428157810043815,0.02200000000000002,0.12
0.5999994277954102,-37.423417404794705,-15.686320578983239,-2.279716984980585,2.6081483010251296,0.08444884550502219,-0.002847042055641932,0.02200000000000002,0.119
0.6499993801116943,-37.50747463145423,-15.789082884555118,-2.279704439675718,2.6108095886731513,0.08185194964021272,0.00040432108245354824,0.02200000000000002,0.12098872056255604
0.6999993324279785,-37.58892283883169,-15.888375567301608,-2.2796609757943838,2.6107311217615177,0.07655185961379482,0.0009506243207789613,0.02200000000000002,0.121
0.7499992847442627,-37.67424295225474,-15.99267038773103,-2.2796619953465793,2.610085900015585,0.08147456413374234,0.000538041128901111,0.02200000000000002,0.121
0.7999992370605469,-37.75543733658932,-16.091878571741407,-2.279634267857542,2.6124594155640426,0.07794465886865624,0.00026131595651354976,0.02200000000000002,0.121
