time,u,v,r,throttle_left,throttle_right
1733714801.4466667,0.90918313630688,-0.09312094519209335,0.21472974591064684,-0.2680960298866043,0.41647339786065096
1733714801.5466666,0.8988640617602992,-0.10236263794291275,0.29266745252980353,-0.24489429292324771,0.40207231974546415
1733714801.6466665,0.8970018178968476,-0.12259510701625811,0.37898339933990954,-0.22169255595989112,0.38767124163027733
1733714801.7466664,0.9013518461163808,-0.13547790945397822,0.3995689876365669,-0.19849081899653453,0.3732701635150905
1733714801.8466663,0.9114656298119124,-0.15130701482869194,0.4253793948149829,-0.19963119270951468,0.38092607442592774
1733714801.9466662,0.9176296728869845,-0.16638709039766325,0.44089884270108454,-0.2148212984794969,0.40131279532774594
1733714802.0466661,0.9180986330928106,-0.1797057902138625,0.43706837625824857,-0.23001140424947913,0.42169951622956414
1733714802.146666,0.9099010841324644,-0.191024026497993,0.42562847844963975,-0.24520151001946136,0.4420862371313824
1733714802.246666,0.8860628471438238,-0.1971388970820042,0.4207152863034427,-0.2603916157894436,0.4624729580332006
1733714802.3466659,0.84848375786206,-0.1973108986961337,0.4343562649302394,-0.27878785204975964,0.4781624587551657
1733714802.4466658,0.800155137759012,-0.20336844150435252,0.4906188643385643,-0.29906070427177445,0.49110257719474965
1733714802.5466657,0.7341380679681438,-0.20829136759670983,0.5967127472636737,-0.3193335564937893,0.5040426956343336
1733714802.6466656,0.6791351103755792,-0.2070731359742914,0.6546831542022259,-0.3396064087158041,0.5169828140739176
1733714802.7466655,0.621803879007206,-0.20359484035990344,0.6896865544644692,-0.35987926093781897,0.5299229325135015
1733714802.8466654,0.5783303133118802,-0.20224431456956485,0.7028504870723008,-0.362,0.534
1733714802.9466653,0.5322057147894838,-0.20093875930742142,0.7142005369835636,-0.362,0.534
1733714803.0466652,0.47752129364236723,-0.19066701199458727,0.7212479979299299,-0.364,0.538
1733714803.146665,0.4376697746400818,-0.17667738727758603,0.7373771403742762,-0.3621568073676132,0.538
1733714803.246665,0.40839563382804434,-0.15355223003024418,0.7598115436244218,0.0,0.4365248844884488
1733714803.346665,0.40671768954536064,-0.13530996489627162,0.7365425878359011,0.1224525814719884,0.49374209691199805
1733714803.4466648,0.4214997815442482,-0.11085876855487581,0.6929348162466211,0.268,0.502
1733714803.5466647,0.45836226171840466,-0.09308529533780108,0.6712341505487138,0.44399999999999995,0.5
1733714803.6466646,0.5218211373571195,-0.08319241818625,0.5968368617626258,0.498,0.5
1733714803.7466645,0.5871818737491987,-0.0837448053890477,0.4325808408256532,0.536,0.504
1733714803.8466644,0.6397705541313402,-0.0940203046687903,0.29034904130304023,0.5820000000000001,0.5
1733714803.9466643,0.6886870340407144,-0.10121665336554589,0.15669106278222872,0.5860000000000001,0.498
1733714804.0466642,0.726527354222329,-0.10126001690221278,0.02850332705800403,0.5780000000000001,0.502
1733714804.1466641,0.7546053553276796,-0.09140910632696911,-0.07366669591821763,0.5780000000000001,0.502
1733714804.246664,0.7722095045402609,-0.06962807746366416,-0.16001005407687566,0.5860000000000001,0.492
1733714804.346664,0.7818858050651142,-0.03865981961247411,-0.22015057643401784,0.6120000000000001,0.486
1733714804.4466639,0.7974130324721644,0.0016820026063938554,-0.26156477322558164,0.6439999999999999,0.43999999999999995
1733714804.5466638,0.8217922091153254,0.04931510885706063,-0.2780258138641558,0.6659999999999999,0.42199999999999993
1733714804.6466637,0.8453448347536289,0.07916960428935718,-0.2629277910720614,0.76,0.09200000000000008
1733714804.7466636,0.867905889147738,0.09608756764957288,-0.3074274458046361,0.774,0.0
1733714804.8466635,0.9108878042411394,0.10338701929207975,-0.3617897580512171,0.78,0.0
1733714804.9466634,0.9611446205013199,0.0988523460123132,-0.37118347312830685,0.784,0.0
1733714805.0466633,1.0117938599540413,0.08812808593384967,-0.36251801407284356,0.776,0.0
1733714805.1466632,1.0717071741729174,0.07001261655723305,-0.3633035443502884,0.768,0.0
1733714805.246663,1.1129415488569363,0.05713316554376506,-0.36065344871675087,0.766,0.0
1733714805.346663,1.1578690150419162,0.046155375479048945,-0.3586457510016986,0.764,-0.11199999999999999
1733714805.446663,1.184305715665017,0.03802270399213203,-0.3683278630416294,0.77,-0.19599999999999995
1733714805.5466628,1.1992948829110524,0.03286013408607038,-0.40905421866888997,0.78,-0.19999999999999996
1733714805.6466627,1.2020750350871197,0.039341231167044244,-0.4818777123439831,0.798,-0.22599999999999998
1733714805.7466626,1.1975421518571367,0.05063517351582675,-0.5466761668675215,0.798,-0.22399999999999998
1733714805.8466625,1.183199891901064,0.06999559729250149,-0.6038061549412034,0.7781634203507638,-0.20396627064306685
1733714805.9466624,1.1648821400681555,0.08446698443041721,-0.6412725282985601,0.784,-0.236
1733714806.0466623,1.1440796314204056,0.0982777195444929,-0.6758480668242911,0.794,-0.2376034487763811
1733714806.1466622,1.1269391488827034,0.11103721654957832,-0.7100921380566314,0.797792634730539,-0.2693779041916168
1733714806.2466621,1.0992630375332424,0.12149133357401103,-0.7552305463582164,0.798,-0.2719516346036239
1733714806.346662,1.078982346324054,0.1273777882180857,-0.8020839855495933,0.782,-0.258
1733714806.446662,1.0467665910529926,0.13117772854261575,-0.8548362115950604,0.782,-0.256
1733714806.5466619,1.0183947786263423,0.137119120773033,-0.8699576141456373,0.786,-0.254
1733714806.6466618,0.9972223805238141,0.14264749614297279,-0.8874130947976194,0.786,-0.254
1733714806.7466617,0.9850763200059318,0.1434536174132979,-0.9079153328185718,0.776,-0.248
1733714806.8466616,0.971612427476037,0.1441990781624483,-0.918342461942128,0.776,-0.248
1733714806.9466615,0.9620806608383051,0.1418104505791124,-0.9216618946499142,0.7777752585025539,-0.246
1733714807.0466614,0.9542001753549734,0.14000347217395342,-0.9257675515999692,0.7685906495360457,-0.23829532476802284
1733714807.1466613,0.9333500902234375,0.14385582001313962,-0.9163332254854281,0.478,0.0
1733714807.2466612,0.90044777010183,0.15151039178689502,-0.8385894599575849,0.4621468930034813,0.09757589574540199
1733714807.346661,0.8754044739690049,0.1517077658870788,-0.707837922840872,0.532,0.23399999999999999
1733714807.446661,0.8673216621578653,0.14057793317284614,-0.5907311783852126,0.526,0.28
1733714807.546661,0.8776272589538596,0.12929009530534297,-0.4875025699801719,0.45599999999999996,0.31600000000000006
1733714807.6466608,0.8843022034987853,0.12350482438214172,-0.36542978042441976,0.4119999999999999,0.3380000000000001
1733714807.7466607,0.8812547313123713,0.11434646135111384,-0.24892632151999783,0.3740000000000001,0.3460000000000001
1733714807.8466606,0.8740842133883386,0.1065367910328157,-0.1673770560968473,0.3740000000000001,0.3460000000000001
1733714807.9466605,0.8643088987237597,0.0957461544211741,-0.09636178350039114,0.3580000000000001,0.3480000000000001
1733714808.0466604,0.851153315145671,0.0791784660573004,-0.0336704593905179,0.3700000000000001,0.3540000000000001
1733714808.1466603,0.8459690558105633,0.060636697760717076,0.0016785855293467112,0.3680000000000001,0.3779999999999999
1733714808.2466602,0.841887487381012,0.03333184537610221,0.0333194006225918,0.3700000000000001,0.3799999999999999
1733714808.3466601,0.8402290501153362,0.011930232575901954,0.046499956329112586,0.3740000000000001,0.3839999999999999
1733714808.44666,0.8431671970751896,-0.012315806078168635,0.048717704829397905,0.37019705812291576,0.38780294187708425
1733714808.54666,0.8555644491589,-0.026808277937506585,0.024098060820392404,0.3640000000000001,0.3939999999999999
1733714808.6466599,0.8723422397860162,-0.02703125529958868,-0.011215145414968845,0.3700000000000001,0.4119999999999999
1733714808.7466598,0.8954920334321207,-0.020664220925825087,-0.03674260537232364,0.4004063164833847,0.4477968417583076
1733714808.8466597,0.9253170662748282,-0.0066287699565966965,-0.050903316143100785,0.3779999999999999,0.4656227260602827
1733714808.9466596,0.9484272658503576,0.008616448533155017,-0.04016761534865055,0.3779999999999999,0.47
1733714809.0466595,0.9639526386942169,0.021205356086534972,-0.019979152072486014,0.3779999999999999,0.47
1733714809.1466594,0.9717357680434322,0.028122038475728105,0.0007768885644189828,0.3779999999999999,0.48
1733714809.2466593,0.9736746548756298,0.0305085383756316,0.028539845559123953,0.3520000000000001,0.506
1733714809.3466592,0.9711410711005053,0.025372456549164507,0.06891076127617042,0.32600000000000007,0.524
1733714809.446659,0.9660079846926418,0.01884786606353235,0.09953892007415166,0.31000000000000005,0.538
1733714809.546659,0.9561495717064465,0.008502728695538381,0.13542929104406257,0.30600000000000005,0.5397842804828429
1733714809.646659,0.9484768898947159,0.0005896241424615793,0.15926786600659568,0.27,0.554
1733714809.7466588,0.9405265174761336,-0.007627433506993853,0.17618928742639803,0.22399999999999998,0.558
1733714809.8466587,0.9312190176168794,-0.01648929279258504,0.1935428417082124,0.19199999999999995,0.5680000000000001
1733714809.9466586,0.9276451802058111,-0.0242107517290537,0.21239669677825956,0.0,0.5960000000000001
1733714810.0466585,0.9231216198160617,-0.03422757322204087,0.2630983746343559,0.0,0.6100000000000001
1733714810.1466584,0.9307151308943916,-0.04259768630634003,0.2938737773544052,0.0,0.6220000000000001
1733714810.2466583,0.939196021545315,-0.04907654690758345,0.31590021670198803,0.0,0.6319999999999999
1733714810.3466582,0.9470765011958503,-0.05182132114088424,0.32843494919014377,-0.07840994020926755,0.6376002028614135
1733714810.4466581,0.9549043525119653,-0.050907854016037195,0.33879807928639555,-0.19399999999999995,0.6419999999999999
1733714810.546658,0.9574750645540739,-0.0499226531075425,0.3514136430003255,-0.19999999999999996,0.6419999999999999
1733714810.646658,0.9487126172187634,-0.05034892733563629,0.39288147486940345,-0.22399999999999998,0.6439999999999999
1733714810.7466578,0.940980679956175,-0.05257939136194271,0.4481310281774359,-0.25,0.6459999999999999
1733714810.8466578,0.9236210777673529,-0.05871119375021823,0.5537070105203258,-0.252,0.6439999999999999
1733714810.9466577,0.905247095569063,-0.06476854090017471,0.6204050085201541,-0.258,0.6439999999999999
1733714811.0466576,0.8809882537163026,-0.0784754479676732,0.6707487084519077,-0.262,0.6439999999999999
1733714811.1466575,0.8571395904858371,-0.09024355243611444,0.695968271986208,-0.27,0.6439999999999999
1733714811.2466574,0.8257639209523657,-0.10394810011985899,0.7198292750190936,-0.274,0.6439999999999999
1733714811.3466573,0.7955572844354699,-0.10732018061885114,0.7461723452891004,-0.28400000000000003,0.6459999999999999
1733714811.4466572,0.7681382916454197,-0.10691395597248339,0.7710369553954189,-0.28800000000000003,0.6459999999999999
1733714811.546657,0.7380462346288565,-0.1064966735856492,0.8051262442776947,-0.28800000000000003,0.6459999999999999
1733714811.646657,0.71648831114491,-0.10869064592274517,0.8147207316007485,-0.28800000000000003,0.6459999999999999
1733714811.746657,0.6828689831742061,-0.11231317558375388,0.818249986342537,-0.28600000000000003,0.6439999999999999
1733714811.8466568,0.6593572729983264,-0.11452742584498003,0.8481054914968824,-0.28,0.6459999999999999
1733714811.9466567,0.6349047070899126,-0.11432921826190341,0.8963075253895865,-0.28,0.6439999999999999
1733714812.0466566,0.614581194810974,-0.10994365715460366,0.9289126750477773,-0.274,0.6439999999999999
1733714812.1466565,0.5998959870612481,-0.09979993771939724,0.9443611481646743,-0.258,0.6459999999999999
1733714812.2466564,0.5875324919354593,-0.09161189003513862,0.9608277015972652,-0.23399999999999999,0.6399999999999999
1733714812.3466563,0.574143364141731,-0.08417980068515074,0.9773244835865927,0.0,0.524
1733714812.4466562,0.5575593507437607,-0.08261743130848656,0.9343591783715864,0.0,0.44399999999999995
1733714812.5466561,0.5339230371175767,-0.08142689246305748,0.8324149362163406,0.29000000000000004,0.10400000000000009
1733714812.646656,0.49110878548130277,-0.08372969759848684,0.6944263395170122,0.29000000000000004,0.10400000000000009
1733714812.746656,0.46603334147471787,-0.08807863577921507,0.5622473371595699,0.3320000000000001,0.0
1733714812.8466558,0.47221826287536156,-0.09330930237480212,0.4522042181935836,0.51,-0.09799999999999998
1733714812.9466558,0.502691118008192,-0.09630875729496485,0.30636718919535383,0.524,-0.10799999999999998
1733714813.0466557,0.5272236679908535,-0.08828124873032575,0.10180158750962226,0.548,-0.10999999999999999
1733714813.1466556,0.5450557374194902,-0.06470407606883832,-0.09424212358157719,0.558,-0.10799999999999998
1733714813.2466555,0.5581441793730717,-0.0377296462591285,-0.2196628548830445,0.5720000000000001,-0.10599999999999998
1733714813.3466554,0.57063910119821,-0.019046361362412972,-0.28454295456688505,0.5860000000000001,-0.10599999999999998
1733714813.4466553,0.5877593228536446,-0.0011506904701784402,-0.34160916882155057,0.6020000000000001,-0.10999999999999999
1733714813.5466552,0.6082243399977304,0.006760275935698337,-0.3997802450534694,0.6279999999999999,-0.11599999999999999
1733714813.646655,0.6284535665145403,0.0070457974373311525,-0.4488614818803252,0.6419999999999999,-0.11599999999999999
1733714813.746655,0.6497535165505063,0.0070407315166053945,-0.5158815021981651,0.6499999999999999,-0.11599999999999999
1733714813.846655,0.6667783894283414,0.010797099132319079,-0.5810945177545985,0.6519999999999999,-0.11599999999999999
1733714813.9466548,0.6833855786905036,0.02208945667371987,-0.6575729893366122,0.6519999999999999,-0.11399999999999999
1733714814.0466547,0.6920214568394158,0.038129560889628246,-0.7083302620207239,0.6519999999999999,-0.11399999999999999
1733714814.1466546,0.6997897835444856,0.05188731742822003,-0.7268371304577271,0.6519999999999999,-0.11399999999999999
1733714814.2466545,0.7093078637864397,0.06836655537901035,-0.7376001658282786,0.6519999999999999,-0.11399999999999999
1733714814.3466544,0.7225663486398574,0.08404930424697357,-0.7450770097856189,0.6539999999999999,-0.11399999999999999
1733714814.4466543,0.7311806091710974,0.09430751391770956,-0.7444838979821905,0.698,-0.13
1733714814.5466542,0.7476148779110281,0.09818112485065081,-0.7515537384822758,0.698,-0.128
1733714814.6466541,0.759060756410793,0.09862687077825363,-0.7707539572491976,0.698,-0.122
1733714814.746654,0.7709814496488437,0.09865828284012557,-0.7867607322907632,0.698,-0.11599999999999999
1733714814.846654,0.7837761122061617,0.10378247035604166,-0.797587104164324,0.698,-0.10999999999999999
